Country,Year,Domestic credit to private sector (% of GDP),GDP growth (annual %),Gross capital formation (annual % growth),Gross fixed capital formation (annual % growth),GDP per capita (constant LCU),GDP (constant LCU),GDP per capita (constant 2015 US$),Gross fixed capital formation (constant LCU),GDP per capita (current LCU),General government final consumption expenditure (% of GDP),Trade (% of GDP),"Inflation, GDP deflator (annual %)"
Sweden,2012.0,128.1020527,-0.588304569,-5.449416084,-1.077769609,412341.82,3.92524E+12,48885.54842,8.88104E+11,393207.1584,25.75016978,85.28225106,1.001422023
Sweden,2013.0,130.4165072,1.187775716,1.563725196,0.537099259,413718.9792,3.97186E+12,49048.81875,8.92874E+11,398179.1761,26.19657826,80.81566528,0.927395691
Sweden,2014.0,129.3692787,2.657798275,6.945021596,6.027614199,420521.5287,4.07742E+12,49855.30101,9.46693E+11,411786.7887,26.08433328,82.93353169,1.744531292
Sweden,2015.0,126.6334465,4.489281588,8.420369479,6.899279914,434777.9499,4.26047E+12,51545.48361,1.01201E+12,434777.9499,25.71819541,83.72381451,2.121180245
Switzerland,1997.0,146.2381517,2.261325239,-3.970169648,4.174840945,66057.926,4.68278E+11,68640.07445,1.15598E+11,60351.50036,11.63008159,88.46997846,-0.476483337
Switzerland,1998.0,144.4861804,3.02996917,9.936047895,8.158389612,67857.53195,4.82467E+11,70510.02547,1.25028E+11,61878.31464,11.33429094,88.21561677,-0.189259059
Switzerland,1999.0,151.1825082,1.662701284,1.255594813,2.908078805,68657.57628,4.90489E+11,71341.34285,1.28664E+11,62635.26746,11.35200086,89.8170141,0.043770557
Switzerland,2000.0,141.8636693,3.958719719,1.034537599,4.777409997,70975.56405,5.09906E+11,73749.9388,1.34811E+11,65635.24905,11.15989094,97.93685621,1.367285504
Switzerland,2001.0,136.66099,1.575661967,2.755783789,-1.421518327,71639.14984,5.17941E+11,74439.4636,1.32895E+11,66894.42387,11.16376749,96.03983789,0.97438332
Switzerland,2002.0,137.5082672,-0.073217084,-1.809476008,1.051531421,71047.20956,5.17561E+11,73824.38488,1.34292E+11,66176.18978,11.54289756,91.78185086,-0.249463899
Switzerland,2003.0,140.8867546,-0.032398477,1.301840158,-0.48064717,70499.19887,5.17394E+11,73254.95291,1.33647E+11,66440.44864,11.73489356,90.33549611,1.179759241
Switzerland,2004.0,142.703957,2.70170921,-4.292872181,5.52247196,71907.86596,5.31372E+11,74718.68361,1.41027E+11,67969.03496,11.5149096,95.51709446,0.296627279
Switzerland,2005.0,146.3753557,2.749698985,11.43285435,3.298459592,73413.31941,5.45983E+11,76282.98396,1.45679E+11,70033.65082,11.24825181,102.2611721,0.924638292
Switzerland,2006.0,150.1828469,4.07362845,4.008468959,4.60547618,75925.92746,5.68225E+11,78893.80774,1.52388E+11,73988.0325,10.74276517,106.2451548,2.150257985
Switzerland,2007.0,153.60419,3.916375818,-3.213865941,5.017447002,78197.49608,5.90478E+11,81254.17005,1.60034E+11,78012.98205,10.42441003,113.3318578,2.377061327
Switzerland,2008.0,145.8661545,2.807983632,5.364384603,0.436537501,79378.23979,6.07059E+11,82481.06804,1.60733E+11,80339.15131,10.5706989,116.7780001,1.44992801
Switzerland,2009.0,155.1900428,-2.297374631,1.967014297,-7.038087413,76591.61996,5.93113E+11,79585.52159,1.4942E+11,77873.48071,11.38462464,109.7759846,0.45754398
Switzerland,2010.0,153.9375334,3.243397336,-3.671890277,3.604892915,78256.44464,6.1235E+11,81315.42286,1.54807E+11,79815.00092,11.18361218,120.0651233,0.312736574
Switzerland,2011.0,156.320796,1.813108192,12.44392788,2.829684113,78794.33239,6.23452E+11,81874.33619,1.59187E+11,80347.16454,11.27557156,125.5562732,-0.020452917
Switzerland,2012.0,162.2302332,1.179253833,-5.900977207,4.761439811,78881.47624,6.30804E+11,81964.88642,1.66767E+11,80487.27982,11.31492738,126.4538605,0.063720263
Switzerland,2013.0,164.0610392,1.792144057,-7.55342893,1.118239478,79377.13642,6.42109E+11,82479.92154,1.68632E+11,80922.69375,11.41257917,133.6937084,-0.08684264
Switzerland,2014.0,165.1240273,2.349881275,4.158845069,2.456883812,80257.18565,6.57198E+11,83394.37114,1.72775E+11,81285.49337,11.48163647,120.2134234,-0.653123804
Switzerland,2015.0,166.7769661,1.644627687,1.418009911,2.114619062,80653.76034,6.68006E+11,83806.4476,1.76429E+11,80653.76034,11.53756702,117.1384822,-1.265056875
Turkiye,1997.0,..,7.577663644,..,14.83608205,11326.69692,6.94071E+11,6375.212384,1.49485E+11,470.5792179,12.2593918,54.97032357,81.45486258
Turkiye,1998.0,..,2.404150257,..,-5.83472842,11419.21867,7.10757E+11,6427.288097,1.40763E+11,1155.882905,10.61322313,40.39541059,143.6396616
Turkiye,1999.0,..,-3.263168406,..,-14.43789325,10881.65604,6.87564E+11,6124.721871,1.2044E+11,1699.346566,12.66856215,37.66492201,54.2799583
Turkiye,2000.0,..,6.933239705,..,21.90851751,11467.69494,7.35235E+11,6454.572882,1.46826E+11,2674.851385,11.92865718,42.35443704,49.36077624
Turkiye,2001.0,..,-5.750006555,..,-27.00990615,10649.10206,6.92959E+11,5993.829251,1.07169E+11,3799.885344,12.64592114,49.87147514,52.97976068
Turkiye,2002.0,..,6.447722047,..,17.82101922,11178.26259,7.37639E+11,6291.666367,1.26267E+11,5487.452407,12.83566599,47.98239405,37.57482083
Turkiye,2003.0,..,5.763206067,..,19.39418757,11667.13656,7.8015E+11,6566.828264,1.50756E+11,7061.322719,12.59041885,46.22509763,23.28928099
Turkiye,2004.0,..,9.795936389,..,31.91865408,12636.60557,8.56573E+11,7112.492271,1.98875E+11,8598.54177,12.31520052,48.82583815,12.42751108
Turkiye,2005.0,..,8.992304936,..,19.56887814,13588.57155,9.33599E+11,7648.304728,2.37792E+11,9901.443406,12.18597483,46.14235705,7.085416129
Turkiye,2006.0,..,6.947988086,..,15.38613076,14345.49074,9.98465E+11,8074.335428,2.74379E+11,11433.07282,12.90752769,48.76287107,9.376206364
Turkiye,2007.0,..,5.043507932,..,5.497165972,14883.4935,1.04882E+12,8377.149379,2.89462E+11,12597.25644,13.38969047,47.85081675,6.199758203
Turkiye,2008.0,33.37664498,0.815024573,..,-2.718340137,14825.57985,1.05737E+12,8344.55278,2.81594E+11,14059.81897,13.59629254,50.5482539,12.04615359
Turkiye,2009.0,37.08021994,-4.823153953,..,-20.55558055,13933.72901,1.00637E+12,7842.576029,2.23711E+11,13933.72901,15.65785942,46.78706695,5.446449103
Turkiye,2010.0,44.36220796,8.427104323,..,21.96349337,14907.78601,1.09118E+12,8390.82238,2.72845E+11,15952.71501,14.87455791,46.69446523,7.009283603
Turkiye,2011.0,49.05642437,11.20011058,..,23.67555092,16358.78281,1.21339E+12,9207.513495,3.37443E+11,18941.00871,13.60035517,53.30417564,8.200847093
Turkiye,2012.0,51.83807334,4.788492711,..,2.86239931,16890.81438,1.2715E+12,9506.966575,3.47102E+11,21008.675,14.12612289,52.83080266,7.422673287
Turkiye,2013.0,60.25285708,8.485816997,..,14.24371995,18013.37327,1.37939E+12,10138.79696,3.96542E+11,23811.95843,14.01838471,52.5272988,6.280109697
Turkiye,2014.0,63.46721833,4.939715161,..,4.910376613,18531.48005,1.44753E+12,10430.4125,4.16014E+11,26307.04511,14.01997975,53.76630117,7.389518638
Turkiye,2015.0,66.47789735,6.084486904,..,9.281074348,19280.36317,1.53561E+12,10851.92011,4.54624E+11,29517.31524,13.80517246,51.0885436,7.84491693
United Kingdom,1997.0,102.0006248,4.524067098,4.97679063,-1.038007026,23417.3112,1.36563E+12,35776.44633,2.31357E+11,16358.05601,16.07061991,50.95445054,0.154131383
United Kingdom,1998.0,102.4366423,3.157287339,8.178273128,6.807409306,24086.37148,1.40874E+12,36798.62173,2.47107E+11,17086.25149,16.0743341,49.3102351,1.550192435
United Kingdom,1999.0,105.3711631,3.014070476,4.126881013,1.968130696,24729.76361,1.4512E+12,37781.58188,2.5197E+11,17793.21953,16.49312838,49.58071158,1.42830265
United Kingdom,2000.0,114.6695752,4.092653478,2.266876237,4.766042647,25650.05534,1.5106E+12,39187.58308,2.63979E+11,18697.50373,16.68321008,52.46966107,1.311967611
United Kingdom,2001.0,119.8806799,2.157428178,1.527087243,1.100652236,26102.75385,1.54319E+12,39879.20578,2.66885E+11,19372.95898,17.32253696,52.80685012,1.815596239
United Kingdom,2002.0,124.8607026,1.770765299,3.240869914,2.64371772,26452.75068,1.57051E+12,40413.92315,2.7394E+11,20069.14918,18.17895704,51.30795668,2.22296922
United Kingdom,2003.0,129.5061028,3.123053313,1.889089157,2.898988157,27152.15776,1.61956E+12,41482.46171,2.81882E+11,21118.62817,18.86812075,50.11848294,2.51873363
United Kingdom,2004.0,137.0515029,2.344971482,1.442518168,2.530780686,27631.21418,1.65754E+12,42214.35342,2.89016E+11,22061.44722,19.45361261,50.33337867,2.653242981
United Kingdom,2005.0,143.0320446,2.668337657,2.793258364,4.187204234,28174.39405,1.70177E+12,43044.21153,3.01117E+11,23172.43467,19.6567982,52.53875453,3.010869415
United Kingdom,2006.0,154.0177223,2.160405321,6.063203296,2.561913384,28572.28121,1.73853E+12,43652.09467,3.08832E+11,24205.65282,19.85569347,56.79786697,3.00416883
United Kingdom,2007.0,170.2346758,2.563460461,1.481114891,3.781738708,29077.42052,1.7831E+12,44423.83525,3.20511E+11,25207.59807,19.71436002,52.83414586,2.330172013
United Kingdom,2008.0,191.0385223,-0.154344315,-6.74300256,-3.844910915,28804.94242,1.78035E+12,44007.54928,3.08188E+11,25801.88537,20.4022356,56.40528814,3.325815554
United Kingdom,2009.0,192.0563618,-4.5104856,-14.84379091,-12.59499925,27298.4339,1.70004E+12,41705.93912,2.69371E+11,24919.31517,21.9907828,54.59049077,1.909328631
United Kingdom,2010.0,184.156927,2.430072895,10.76543029,4.60555171,27743.47318,1.74136E+12,42385.86022,2.81777E+11,25688.61523,21.53548076,58.80663441,1.433519383
United Kingdom,2011.0,170.2002812,1.067610914,0.373560016,-0.441084005,27821.38774,1.75995E+12,42504.89635,2.80535E+11,26307.97196,20.94385868,63.15719581,2.124211563
United Kingdom,2012.0,160.8014936,1.448456757,2.785882958,0.76301021,28028.79025,1.78544E+12,42821.76128,2.82675E+11,26895.37233,20.79514791,61.8899501,1.476300513
United Kingdom,2013.0,149.472366,1.819863375,7.419675833,3.423616242,28348.37815,1.81793E+12,43310.02056,2.92353E+11,27792.6711,20.1350393,61.65552748,2.171286859
United Kingdom,2014.0,135.489427,3.199702626,12.81646857,6.642012522,29040.77759,1.8761E+12,44367.853,3.11771E+11,28835.30552,19.88032168,58.8573174,1.277796945
United Kingdom,2015.0,130.5579704,2.393103184,2.905956363,6.530810983,29501.06793,1.921E+12,45071.07432,3.32132E+11,29501.06793,19.5058506,56.91302125,0.712571162
United States,1997.0,146.5798202,4.447174945,9.481793453,7.181131319,44267.90588,1.207E+13,44267.90588,2.33593E+12,31459.13898,14.22932383,23.42832109,1.724431314
