Country,Year,Domestic credit to private sector (% of GDP),GDP growth (annual %),Gross capital formation (annual % growth),Gross fixed capital formation (annual % growth),GDP per capita (constant LCU),GDP (constant LCU),GDP per capita (constant 2015 US$),Gross fixed capital formation (constant LCU),GDP per capita (current LCU),General government final consumption expenditure (% of GDP),Trade (% of GDP),"Inflation, GDP deflator (annual %)",Country Code,Banking_crisis_dummy,Regulatory_Quality,Portfolio_investment_assets,Real_Expenditure_GDP,Portfolio_investment_debt,Portfolio_investment_equity,Real_Public_GDP,Real_Priv_GDP,Real_Priv_GDP_Machine,Real_Expenditure_GDP_Gross_Fixed,Portfolio_investment_liab,Real_Priv_GDP_HH,Invest_net_liab,Real_Priv_GDP_Building,Real_Priv_GDP_HH_NP,Real_Public_GDP_Gov,five_yr_CDS,hci,General government gross debt,Total investment
Colombia,2005.0,22.75271861,4.828761108,11.47280672,13.03113944,12194257.16,5.14853E+14,4447.566818,8.5938E+13,8004511.505,13.95617207,37.42269749,4.753196107,COL,0.0,-0.0163637585937976,11671.8110519136,419077000.0,1286.02027975108,145.10425420241,70375000.0,26727000.0,24129000.0,85938000.0,13820.8145373777,348741000.0,-138.2932209,35727000.0,,,274.6915,2.271745204925537,38.284,20.221
Colombia,2006.0,27.3293272,6.716868698,16.93380996,18.7716726,12845396.77,5.49435E+14,4685.054586,1.0207E+14,8921628.199,13.8806197,39.64135596,5.807660873,COL,0.0,0.1062255427241325,15202.9506248555,444943000.0,2966.97854911539,96.471982314677,74044000.0,30721000.0,31891000.0,102070000.0,15194.7677025198,370953000.0,932.080673503281,38837000.0,,,135.9683333333333,2.294145107269287,35.754,22.403
Colombia,2007.0,30.56656822,6.738194691,15.79705143,19.8912511,13541983.06,5.86457E+14,4939.117957,1.22373E+14,9894708.384,13.73002945,37.0988971,5.202033812,COL,0.0,0.2842625379562378,17469.1307905506,472591000.0,2149.47609170583,-80.1080238619584,77427000.0,38252000.0,38139000.0,122373000.0,16784.5206915327,395261000.0,1093.77443635384,46373000.0,,,112.4308333333333,2.3167660236358643,32.469,23.027
Colombia,2008.0,31.34288213,3.283446186,9.083321978,-2.715468281,13824230.81,6.05713E+14,5042.061146,1.1905E+14,10876425.78,13.14394591,39.16764942,7.677382915,COL,0.0,0.2723899781703949,16494.4163755363,492507000.0,-317.919714301689,134.267179251633,81064000.0,29511000.0,41544000.0,119050000.0,15076.3287571813,411526000.0,-1108.92619044594,42191000.0,,,209.0,2.3396098613739014,32.144,23.487
Colombia,2009.0,30.05884981,1.139648645,-6.295573425,4.455270895,13824460.61,6.12616E+14,5042.144959,1.24354E+14,11318656.39,13.80414455,35.15612851,4.064225467,COL,0.0,0.0882817208766937,16466.8091920804,503416000.0,-172.363799545842,1244.09253535499,84925000.0,34059000.0,37623000.0,124354000.0,19959.7273331186,418556000.0,4600.80428702546,49229000.0,,,243.5833333333333,2.3626790046691895,35.171,22.44
Colombia,2010.0,32.35295864,4.494658971,9.562094879,7.104717178,14283948.98,6.40151E+14,5209.732471,1.33189E+14,12139831.51,13.76024703,34.26460317,3.804860291,COL,0.0,0.1572539359331131,18617.6832231372,529002000.0,1823.02290601385,1527.49670193261,89363000.0,32748000.0,43492000.0,133189000.0,22110.5975962572,439704000.0,1774.59008374495,51734000.0,,,136.8333333333333,2.3859755992889404,36.439,22.126
Colombia,2011.0,34.95997389,6.947891982,18.51592739,12.21196946,15110232.54,6.84628E+14,5511.099853,1.49454E+14,13662282.99,13.34926166,39.47042355,6.386803373,COL,0.0,0.2796014547348022,19729.6759465784,558993000.0,1106.92301827345,254.399732932127,95151000.0,33532000.0,56256000.0,149454000.0,28150.6554801321,463891000.0,5260.18169332352,51250000.0,,,130.3333333333333,2.4106881618499756,35.733,23.876
Colombia,2012.0,37.74485153,3.912635767,2.886713035,3.334136256,15539044.17,7.11415E+14,5667.498751,1.54437E+14,14558143.58,13.47547738,38.83515102,3.616655063,COL,0.0,0.3265946805477142,22483.3717350379,589694000.0,2236.02941876653,350.321915475992,99725000.0,33281000.0,58511000.0,154437000.0,33061.6384124542,490026000.0,3900.52005199032,53523000.0,,,118.2325,2.435656785964966,34.083,23.853
Colombia,2013.0,39.48369169,5.13399352,7.806624218,8.479833201,16175875.52,7.47939E+14,5899.76792,1.67533E+14,15443879.08,14.09732346,37.9866488,1.907676432,COL,0.0,0.339824229478836,25007.7676161477,621266000.0,2532.34887741302,1102.74969104804,108596000.0,35425000.0,61325000.0,167533000.0,41482.9536938347,512699000.0,9151.87931335484,60087000.0,,,115.3554545454545,2.4608843326568604,37.783,24.308
Colombia,2014.0,42.3846057,4.499030001,11.95356021,9.206544382,16744288.26,7.81589E+14,6107.08302,1.82957E+14,16343970.74,14.24375052,37.48746564,2.235632376,COL,0.0,0.4444120228290558,27845.7587248096,648134000.0,2985.75502756493,4110.4525054426,113674000.0,39095000.0,66970000.0,182957000.0,53951.6418479952,534484000.0,16837.8175731064,65871000.0,,,100.3975833333333,2.486372709274292,44.202,26.257
Colombia,2015.0,46.9053936,2.955901375,-1.151224856,2.808310149,17077602.82,8.04692E+14,6228.651622,1.88095E+14,17077602.82,14.81162979,38.36076412,2.449328421,COL,0.0,0.4210456311702728,26515.8686755467,670201000.0,-839.538738413023,439.376462531851,119188000.0,42804000.0,60748000.0,188095000.0,56453.4444891493,551013000.0,8050.78934951938,72608000.0,,,185.8925,2.512125253677368,50.569,27.736
Croatia,1997.0,234.7601572,6.178523866,32.57874185,27.5349844,7551.537294,34245617504,8378.527971,6532922469,4332.565949,22.24593705,74.8939322,6.881205279,HRV,0.0,-0.158395729959011,,,,,,,,,,,,,,,,2.842339515686035,,25.63
Croatia,1998.0,260.6824798,2.250935461,-8.596574342,2.404228839,7726.262402,35016464252,8572.387731,6689988875,4795.123514,23.18899533,64.9968925,8.173413394,HRV,1.0,-0.1453807502985,,,,,,,,,,,,,,,599.5714285714286,2.864733934402466,21.867,21.607
Croatia,1999.0,237.527108,-0.840291073,-4.76297263,-0.061660783,7694.510285,34722224029,8537.158348,6685863775,4942.417538,24.10292666,66.28142854,3.497081393,HRV,1.0,-0.1320412158966064,,,,,,,,,,,,,,,652.7,2.8873050212860107,28.127,21.262
Croatia,2000.0,238.1797782,2.95879822,-2.908382676,-1.742130835,8000.709123,35749584575,8876.889906,6569387281,5361.964558,22.17782449,74.55105619,4.336679239,HRV,0.0,-0.1187016814947128,,,,,,,,,,,,,,,375.8333333333333,2.9100537300109863,33.213,20.151
Croatia,2001.0,271.0598605,3.112461508,9.289784645,4.303969574,8573.336253,36862276635,9512.227088,6852131711,5989.094906,20.14244183,79.40718192,4.23555426,HRV,0.0,0.0877897068858146,,,,,,,,,,,,,,,347.4166666666667,2.937701940536499,34.6,22.113
Croatia,2002.0,321.6132364,5.823015627,19.71397765,11.12732314,9067.2234,39008772764,10060.20124,7614590548,6577.459848,19.92803156,81.11819851,3.841882302,HRV,0.0,0.2942810952663421,,,,,,,,,,,,,,,167.5,2.9656128883361816,36.324,25.854
Croatia,2003.0,336.1136881,5.595353104,20.48916245,20.98582827,9571.841082,41191451341,10620.08107,9212575444,7242.405843,19.34347436,81.45335245,4.304606412,HRV,0.0,0.466213047504425,,,,,,,,,,,,,,,108.0,2.993788957595825,37.503,27.985
Croatia,2004.0,356.5089169,4.182653826,1.586920128,2.827904935,9969.415778,42914347157,11061.19532,9473098320,7816.836494,19.42493321,81.58105511,3.62724228,HRV,0.0,0.5319160223007202,,,,,,,,,,,,,,,69.08333333333333,3.0222327709198,39.806,27.534
Croatia,2005.0,387.3347042,4.30869993,5.981515736,3.570138977,10385.58972,44763397603,11522.94567,9811301095,8396.786529,19.3041338,81.43782718,3.114711564,HRV,0.0,0.4752495586872101,,,,,,,,,,,,,,,44.75,3.0509469509124756,40.688,27.938
Croatia,2006.0,436.6106984,4.918058758,14.67997134,8.400515377,10893.79626,46964887799,12086.80738,10635500953,9150.527268,19.22010747,83.57987068,3.892673068,HRV,0.0,0.3651951253414154,,,,,,,,,,,,,,,33.07999999999999,3.0858302116394043,38.277,29.808
Croatia,2007.0,459.1611145,4.960917837,5.189070931,4.608755381,11436.7275,49294777295,12689.19659,11125665175,10017.32288,19.98968164,83.41522395,4.275679346,HRV,0.0,0.4113973677158355,,,,,,,,,,,,,,,29.28916666666667,3.121112585067749,37.06,29.703
Croatia,2008.0,478.1858162,2.001864021,9.778805941,10.06980872,11667.06113,50281591706,12944.75472,12245998377,10782.01821,19.61521392,82.23764216,5.50880124,HRV,0.0,0.4139635562896728,,,,,,,,,,,,,,,167.6666666666667,3.1567983627319336,38.868,31.434
Croatia,2009.0,497.177418,-7.193444759,-22.3270905,-14.80548068,10839.17568,46664613182,12026.20514,10432919453,10315.34124,21.55321446,70.1297747,2.979020528,HRV,0.0,0.4722756147384643,,,,,,,,,,,,,,,295.6666666666667,3.192892074584961,48.023,25.039
Croatia,2010.0,507.0828628,-1.223779482,-15.91100867,-13.91992251,10730.84031,46093541221,11906.00566,8980665150,10307.03557,21.58511155,72.9830609,0.928239619,HRV,0.0,0.4894832968711853,,,,,,,,,,,,,,,251.0833333333333,3.229398488998413,56.982,21.35
Croatia,2011.0,519.7092648,-0.086613779,-3.964695753,-3.764020759,10758.62757,46053617863,11936.83597,8642631049,10506.07805,21.82278759,78.14037105,1.667865682,HRV,0.0,0.4428925514221191,,,,,,,,,,,,,,,361.6666666666667,3.268047332763672,63.712,20.628
Croatia,2012.0,525.7036602,-2.331661645,-5.357515494,-4.539552536,10539.93954,44979803319,11694.19879,8250294272,10438.15306,21.83636293,79.46385929,1.414905905,HRV,0.0,0.3538157045841217,,,,,,,,,,,,,,,400.2208333333334,3.3077619075775146,70.677,19.269
Croatia,2013.0,516.0438022,-0.397827665,4.296067748,0.991720136,10527.28741,44800861218,11680.16108,8332114102,10502.9232,21.68958932,81.51487511,0.741443368,HRV,0.0,0.3696329891681671,,,,,,,,,,,,,,,318.2500000000001,3.348578691482544,82.185,19.105
Croatia,2014.0,506.2191528,-0.429360586,-3.114072592,-2.272057243,10524.87253,44608503978,11677.48175,8142803700,10516.35301,22.00426052,85.77082658,0.150841148,HRV,0.0,0.276575356721878,,,,,,,,,,,,,,,277.0833333333333,3.3905365467071533,86.528,18.193
Croatia,2015.0,478.4703346,2.522292277,11.51460493,8.22979334,10879.6311,45733660829,12071.09096,8812939616,10879.6311,21.28231271,91.16405216,0.081012125,HRV,0.0,0.252695083618164,,,,,,,,,,,,,,,277.2391666666667,3.4336752891540527,86.67,18.279
Cyprus,1997.0,..,2.64089464,1.549343816,4.195797762,17641.67578,11833401000,19617.09375,2944741000,12483.43262,14.78962581,139.7629432,2.236907357,CYP,0.0,1.2086368799209597,,8963.5,145.359773547505,0.0,2025.3,,,2944.7,,6938.2,254.720138652857,,,,,2.4743998050689697,53.696,25.201
Cyprus,1998.0,..,6.110846746,-16.06419083,-15.15359076,18491.60742,12556522000,20562.19531,2498507000,13342.05859,16.06441129,134.9097517,1.965679711,CYP,0.0,1.1553069353103638,,9738.2,160.285630280595,0.0,2323.1,,,2498.5,,7438.4,355.138884440981,,,,,2.4994332790374756,55.161,20.29
Cyprus,1999.0,..,4.997960422,10.89700783,14.86555771,19199.76172,13184092000,21349.64453,2869924000,14171.90137,16.06011615,131.2093199,2.301992019,CYP,0.0,1.1215357184410095,,10132.3,736.719141022318,0.0,2405.4,,,2869.9,,7749.1,493.601824484953,,,,,2.5247199535369873,55.92,21.036
Cyprus,2000.0,..,5.965310315,8.56385301,-1.040585047,20129.82813,13970564000,22383.85742,2840060000,15266.03711,15.08638855,137.4949422,2.74340599,CYP,0.0,1.0877645015716553,1087.9594,10709.6,358.861262783147,94.5382656674192,2328.8,,,2840.1,979.3256,8370.8,140.528904707802,,,,,2.550262689590454,56.262,21.219
Cyprus,2001.0,144.4192807,3.952560541,-8.083843598,0.012394104,20701.13867,14522759000,23019.13867,2840412000,16273.94824,15.93603723,131.849091,3.660304745,CYP,0.0,1.1405770778656006,1460.9462,11347.5,197.269981428164,51.9687239793619,2506.9,,,2840.4,1445.1048,8834.8,428.801507507914,,,,,2.5698447227478027,57.874,19.427
Cyprus,2002.0,149.4930254,3.722956499,15.53450902,11.40538767,21227.16797,15063435000,23604.07031,3164372000,16736.94336,16.60936141,123.6413425,0.296405182,CYP,0.0,1.193389654159546,4174.91804568373,11742.0,550.806706370918,578.430076810572,2632.2,,,3164.4,1813.18842063717,9107.2,556.480954415624,,,,,2.5863606929779053,61.374,22.282
Cyprus,2003.0,147.1952745,2.623286123,0.668049393,1.919843811,21520.87109,15458592000,23930.66016,3225123000,17882.72656,17.91162643,114.0046685,5.387673986,CYP,0.0,1.1817295551300049,5370.04015183999,12339.9,683.088714779801,-161.88730492772,2837.9,,,3225.1,3006.90650874633,9504.3,802.561947161952,,,,,2.602983236312866,63.415,20.56
Cyprus,2004.0,147.3384985,5.026343926,16.69608999,5.789701664,22302.25195,16235594000,24799.53711,3411848000,19034.09766,16.57712709,113.9036053,2.709268188,CYP,0.0,1.219127893447876,8469.73067848375,12975.9,1738.13710723228,74.4167784101276,2787.4,,,3411.8,7096.12781363942,10188.0,2992.90643063106,,,,,2.6197123527526855,65.107,22.233
Cyprus,2005.0,156.676026,4.853003838,3.969481593,6.475874658,23050.21875,17023508000,25631.25586,3632795000,20069.74023,16.5136248,111.9170728,2.019495113,CYP,0.0,1.2201277017593384,11005.0528536282,13439.6,1601.91684699048,18.3578733201019,2852.3,,,3632.8,8379.7190606451,10586.3,1553.32627227578,,,,,2.6365489959716797,64.429,22.708
Cyprus,2006.0,162.9373167,4.713828666,13.55024503,20.86902784,23737.41406,17825967000,26395.40039,4390924000,21305.94336,16.89873099,109.8063265,3.086230037,CYP,0.0,1.2766484022140503,22004.826029786,14058.5,3190.28940520479,-31.8514037048933,3056.9,,,4390.9,12366.5785599631,11000.8,2964.28867474019,,,,,2.653493881225586,59.482,24.707
Cyprus,2007.0,180.6804515,5.098068453,4.429095534,7.524407164,24422.02734,18734747000,27156.67188,4721315000,22827.54297,16.44454792,111.2749513,4.138208469,CYP,0.0,1.3318005800247192,21020.8690440252,15235.7,-685.667014951564,93.5439247148323,3160.1,,,4721.3,13376.7180635025,12073.2,-1089.71685113661,,,,,2.6705477237701416,53.568,24.489
Cyprus,2008.0,212.2088362,3.646811991,21.26119492,8.422844059,24684.94531,19417968000,27449.03125,5118984000,24165.7793,17.05193214,112.925717,4.734840121,CYP,0.0,1.3679983615875244,46324.3381950725,16429.2,18224.6078398043,-3224.86412586025,3361.0,,,5119.0,14640.7551612394,13064.9,-426.003394655879,,,,91.25,2.687711000442505,44.566,29.222
Cyprus,2009.0,226.3554702,-2.015262359,-20.81097568,-13.6315722,23546.80859,19026645000,26183.45117,4421186000,23112.23242,18.77647889,102.7908607,0.263119072,CYP,0.0,1.3601551055908203,65250.8481673482,15784.6,16614.9987940568,227.538389935765,3571.4,,,4421.2,16344.6890816236,12212.3,1377.47481795367,,,,110.3333333333333,2.7049849033355713,53.373,22.911
Cyprus,2010.0,234.2515929,2.283544997,7.975912547,-1.430000909,23462.80078,19461127000,26090.03711,4357963000,23462.80078,18.47118104,108.9016993,1.880282357,CYP,0.0,1.4210232496261597,51939.2597901916,16399.9,-1910.51057536456,797.957479938623,3594.7,,,4358.0,11433.6021683569,12805.2,-2090.40602744887,,,,161.9763333333333,2.722369432449341,56.333,23.804
Cyprus,2011.0,242.5411325,0.416712763,-18.10793534,-11.72098065,22967.04688,19542224000,25538.77148,3847167000,23338.25195,19.03507767,110.6171369,1.616249,CYP,1.0,1.2310030460357666,35630.230042179,16342.8,-10653.5979553866,103.62698411105,3651.7,,,3847.2,10564.0724274824,12691.1,-150.337042887894,,,,626.6993333333334,2.7420172691345215,65.837,18.943
Cyprus,2012.0,249.2181221,-3.447381424,-15.5476744,-19.51207213,21839.96484,18868529000,24285.48633,3096505000,22565.52539,18.76137578,112.3442733,1.678779216,CYP,1.0,1.1245450973510742,27445.499311988,15903.0,-9656.26364207732,724.548849883382,3563.8,,,3096.5,8253.2931828174,12339.2,-2095.13497260898,,,,1143.627583333333,2.7618069648742676,79.26,15.985
Cyprus,2013.0,254.6680646,-6.587482257,-26.1313879,-15.74972429,20448.74219,17625568000,22738.48047,2608814000,20929.95703,18.40596627,120.9262006,-0.937733917,CYP,1.0,0.9108572006225586,11958.4096457719,14865.7,-15770.2655268613,-97.2400145929344,3392.5,,,2608.8,9782.3315227698,11474.9,1077.71926585444,,,,955.9007142857143,2.7817394733428955,102.514,13.134
Cyprus,2014.0,251.8303848,-1.776061912,2.891065304,-7.379368556,20307.85352,17312527000,22581.81641,2416300000,20507.58594,16.7364505,130.8443574,-1.338262482,CYP,1.0,1.0940992832183838,8938.76063696343,14621.6,-2164.07628012529,-109.398472226354,3138.9,,,2416.3,9890.91302093244,11470.3,641.995277112315,,,,,2.8018157482147217,108.194,13.15
Cyprus,2015.0,243.4163373,3.418923188,2.809586478,-1.756114721,21122.08203,17904429000,23487.21875,2373867000,21168.94531,16.29890249,137.2764321,-0.754234116,CYP,1.0,1.0579380989074707,8290.07104522054,15029.9,-280.900059137573,-208.696711013713,3183.2,,,2373.9,9562.67125749472,11829.2,558.932875299804,,,,,2.8220369815826416,108.868,15.38
Dominican Republic,1997.0,..,8.885269066,21.39569539,20.96201134,108778.8298,8.86556E+11,3697.763648,1.91291E+11,34400.02571,7.07105162,74.23323717,9.451332812,DOM,0.0,-0.1525646336376667,,,,,,,,,,,,,,,,2.1038501262664795,13.254,28.008
Dominican Republic,1998.0,..,6.714477712,43.55714162,35.67689237,114231.9396,9.46083E+11,3883.13346,2.59538E+11,38474.29885,7.321818262,75.91130271,6.504701252,DOM,0.0,-0.073845736682415,,,,,,,,,,,,,,,,2.11855411529541,12.7,32.492
Dominican Republic,1999.0,..,5.940049136,-1.29271361,-6.54343192,119157.8369,1.00228E+12,4050.581518,2.42555E+11,41672.15926,7.884055342,76.30275328,3.834154402,DOM,0.0,-0.0993253365159034,,,,,,,,,,,,,,,,2.1333608627319336,15.268,31.234
Dominican Republic,2000.0,..,4.66176228,9.571223042,15.60600255,122822.944,1.04901E+12,4175.171017,2.80408E+11,46049.94647,8.720351168,79.3003931,7.207762797,DOM,0.0,-0.1248049363493919,,,,,,,,,,,,,,,,2.148271083831787,15.855,31.974
Dominican Republic,2001.0,..,2.459516368,0.914097166,-2.592989679,123982.0726,1.07481E+12,4214.573754,2.73137E+11,49292.54754,9.530208973,70.51056781,6.040738836,DOM,0.0,-0.1908642314374447,,,,,,,,,,,,,,,,2.177704095840454,15.581,29.766
Dominican Republic,2002.0,..,4.495103403,3.873877351,6.591473946,127698.2683,1.12312E+12,4340.899929,2.91141E+11,54283.65061,9.971614912,68.7232829,6.920668849,DOM,0.0,-0.2569235265254974,,,,,,,,,,,,,,,,2.207540273666382,16.536,29.737
Dominican Republic,2003.0,..,-1.345706185,-21.14945042,-15.2785664,124217.8999,1.10801E+12,4222.59033,2.46659E+11,70473.25894,8.636882996,84.44950319,33.46154066,DOM,1.0,-0.3902297019958496,,,,,,,,,,,,,,,,2.2377853393554688,34.108,24.366
Dominican Republic,2004.0,23.6407583,2.570134279,-1.489723507,1.533160034,125673.6201,1.13648E+12,4272.075225,2.50441E+11,103502.3322,7.588093842,81.35142294,45.16631005,DOM,1.0,-0.4465920627117157,,,,,,,,,,,,,,,,2.268444776535034,22.5,24.879
Dominican Republic,2005.0,19.64943663,9.428236947,14.93212472,13.80335402,135697.1361,1.24363E+12,4612.808741,2.8501E+11,118218.4864,8.089390779,61.65355874,5.781251843,DOM,0.0,-0.3923539221286773,,,,,,,,,,,,,,,539.35,2.2995240688323975,21.29,26.315
Dominican Republic,2006.0,18.69262141,9.174355406,16.90791973,22.22973258,146241.2206,1.35773E+12,4971.238158,3.48367E+11,135865.6659,8.787024672,63.76648264,6.641244773,DOM,0.0,-0.2333893328905105,,,,,,,,,,,,,,,265.0816666666667,2.328669548034668,19.424,28.003
Dominican Republic,2007.0,20.7082666,7.415951715,13.87082104,13.19057627,155114.2911,1.45842E+12,5272.864103,3.94318E+11,155114.2911,9.177067843,61.94723068,7.636627437,DOM,0.0,-0.2232258766889572,,,,,,,,,,,,,,,220.2758333333333,2.358184337615967,17.519,28.413
Dominican Republic,2008.0,20.72667962,3.209504262,7.988428176,6.312205255,158062.8665,1.50522E+12,5373.096245,4.19209E+11,174488.2657,10.05662026,61.39205309,10.39168751,DOM,0.0,-0.1613508313894271,,,,,,,,,,,,,,,650.4166666666666,2.388073205947876,19.603,30.098
Dominican Republic,2009.0,21.54979535,0.946155168,-17.75276934,-14.59959931,157489.2838,1.51947E+12,5353.598213,3.58006E+11,179936.7835,10.70556638,50.61228261,3.498146566,DOM,0.0,-0.1633944511413574,,,,,,,,,,,,,,,795.4166666666666,2.4183411598205566,22.729,23.949
Dominican Republic,2010.0,22.71013498,8.33965106,19.57102759,17.28067081,168394.6046,1.64618E+12,5724.307281,4.19872E+11,202869.4134,9.927111366,55.99993607,5.443413315,DOM,0.0,-0.1160281673073768,,,,,,,,,,,,,,,277.9166666666667,2.4489924907684326,23.753,26.657
Dominican Republic,2011.0,22.90521799,3.133423003,-5.187753764,-2.235797083,171426.838,1.69777E+12,5827.383243,4.10484E+11,223169.6919,9.322144046,58.9896659,8.060755175,DOM,0.0,-0.1733352988958358,,,,,,,,,,,,,,,454.4166666666667,2.496372699737549,25.75,25.064
Dominican Republic,2012.0,22.49287736,2.717367897,-0.569003495,-0.456104578,173853.1941,1.7439E+12,5909.863367,4.08612E+11,237867.0437,9.886146412,58.38867388,5.098181545,DOM,0.0,-0.0618661120533943,,,,,,,,,,,,,,,414.5,2.5446693897247314,30.464,23.054
Dominican Republic,2013.0,23.38975111,4.875205093,-2.077575181,-2.46583325,180064.0382,1.82892E+12,6120.991154,3.98536E+11,257926.2127,10.44833449,56.68175612,4.692819142,DOM,0.0,-0.0211300067603588,,,,,,,,,,,,,,,349.5363636363637,2.5827689170837402,34.604,21.823
Dominican Republic,2014.0,25.20387323,7.05046369,8.846812688,9.34913884,190414.806,1.95787E+12,6472.849075,4.35796E+11,284539.2317,10.47128994,55.49642325,4.321288938,DOM,0.0,0.0333384610712528,,,,,,,,,,,,,,,322.4396666666667,2.6163055896759033,34.383,21.535
Dominican Republic,2015.0,25.96680749,6.927018772,18.6873709,18.87757126,201184.1767,2.09349E+12,6838.936735,5.18064E+11,308063.3183,10.28874596,52.17107772,2.471885977,DOM,0.0,0.0301064420491457,,,,,,,,,,,,,,,303.3233333333333,2.6502773761749268,34.94,21.558
